_id,precio_actual
B0DP72PCZ3,-0.8439768212546184
B0CP2FGY64,3.367008005707191
B0CXJ9XSVZ,0.775660336224508
B0CPYK2K1J,2.81374451090005
B00JC8MD7Y,0.24173324802309856
B0CV7R71NY,-0.17545757570473164
B0D2HBDDYH,-0.431227538719288
B0DMP6PMTB,4.589104794431365
B00VM0D0W2,1.0040183631924244
B08CH7RHDP,-0.6290780100215496
B0DJ71YMXR,-0.4805779964137297
B0CY5136K3,0.14756360193161389
B0DDL1DMZ2,0.05779063298017957
B0DCBYCTJP,-0.13925228537799128
B0D2DBNX7T,-0.11758294804488638
B0977N1YK6,0.14756360193161389
B0DLN82WFD,-0.247284923676369
B0CDGNQH4G,-0.7587351216005828
B08Z5ZX1XC,-0.46088267738840255
B0CSFYBGG1,-0.00412175940012004
B0CQKDBVT8,0.33146135292208345
B0CNKKTKL7,1.4432374366729552
B07QZN6DGK,-0.5797275523271079
B0CG6M6J58,-0.9157593051738063
B06XW81R9G,-0.027451066673856057
B0CR3YMJWG,0.01741298577563638
B0CNTS3S1H,-0.5210005076707224
B0CQ88L871,0.5451488347390159
B0BS1LS9M3,-0.6874012782058898
B0DK3R64PY,-0.6555478009667502
B0D4LZJ3ZG,-0.7587351216005828
B0BZJK1ZTY,0.14756360193161389
B0CTHXXX7V,-0.5043559442119607
B07RMHCWLM,-0.8843544684591615
B08FXRH82S,0.6455097200685305
B0CGJJZD1P,-0.4805331323612802
B0D796T434,-0.520955643618273
B0D2L42BX9,0.9102524935729853
B0C7H2HHK1,0.6669996011918372
B0CPXX34K2,0.15205000717656314
B0D4CGL6ZF,-0.7481920692749521
B0D2L33VQ8,0.390816494312762
B0CGVNVD8R,0.9999805984719702
B0CYT838NX,-0.36393146004504934
B0D5CQT349,-0.4424435518316612
B0DQTBFSW9,-0.722843879640989
B09QH6KD26,-0.4370598655377221
B0CSG7MM7L,-0.27285743357257974
B0948CVYTX,0.3404341634119819
B0CKZ7Z824,-0.3414994338203031
B0CPPFD4RL,-0.038397895471532204
B0CZ3YSRV9,-0.5703061013127146
B0DLGW384T,0.33105757645003786
B0DRVGLDR9,0.047516764969245714
B0DN5YTHZ9,-0.3414994338203031
B09QH5NB1Z,0.46605351027056074
B0CRF77622,-0.2069072764718258
B0D6LDZTTM,-0.5971796687299605
B0DH4DTQYB,-0.9382361954510021
B0CP18P9W7,-0.7005913096260405
B0D1VKLSDM,-0.520955643618273
B0DK4NKK7Y,0.32701981172958366
B08HNWHVQK,0.06308459116921958
B0CMJKP1HM,0.2724202598985513
B0DCC3FQJ3,0.012971444583136588
B09RZYJ9PG,0.19242765438110634
B0D9LQ7KD5,-0.3594450548001001
B0DM957RN4,-0.7048533946087424
B0CLQV32XM,-0.47609159116878047
B01BYD0ZRO,-0.1799439809496809
B0CN12J4Y2,-0.4091992889665872
B0BW9S5XKZ,0.7352378249675153
B0D95YDCV9,-0.38636348626979555
B0D5H81PTY,-0.6555478009667502
B0DFMDRP6T,-0.12162071276534073
B0CW6M11F5,-0.38515215685365933
B0CSGBN5X8,-0.25177132892131826
B0B1PV8Z1C,-0.5658196960677654
B0D3Q96GDL,-0.2069072764718258
B0CQ499V98,-0.2966353813708107
B0CBPSB8NW,-0.3414994338203031
B0D1BN9LSB,0.5557816151695456
B0CNQ6Z5VC,2.5702224342042053
B0D3FCTN4C,0.3718838641790761
B09MJQGX2W,0.4885304005477564
B0CBSCBNR7,-0.1835779691980898
B0CMJGC9HP,0.01700920930359093
B0CKLT46MV,-0.4764953676408259
B0CLV839RH,-0.2697169499011152
B0D383ZXKK,0.5019447522301547
B0C3LYJT6X,-0.431227538719288
B0CZ6TM9WF,1.2243008607194323
B0DG2Y8PXJ,-0.6308725721195294
B0DB5SNQ67,-0.7004118534162428
B0D95F21B3,-0.7542487163556335
B0DFGG8WRX,-0.39080502746229534
B0DLCXF946,-0.4398414367895906
B0BYMP9KZP,-0.04983822884615283
B0D5RDYHSZ,-0.6738971984185926
B0B6411NSJ,0.5557816151695456
B0BT8HFMPX,0.0847539285023245
B0B3R9C126,-0.2966353813708107
B0D6GM4VQ6,0.06227703822512882
B0CPPC89D9,0.01700920930359093
B0CW1TXB19,0.04949078327702337
B0CN12BMRW,-0.0907991087325394
B0CN13CLQF,-0.49399234809612796
B0DJ345581,1.6594373054270595
B0CNSX68K8,-0.08685107211698409
B0CTHZC9TW,1.0897087033709552
B0CNK3KJJ3,-0.39408010329110826
B0DL2MFHX3,-0.3010769225633105
B0D1FQ4J92,-0.3414994338203031
B0D2W69J7G,-0.2069072764718258
B09SHWGFJC,0.21293052635052434
B097P2RTJ6,0.5064760215275534
B0D929RCTB,0.4167479166285685
B08PCDNC9W,0.0847539285023245
B0CP17PN8H,-0.44912829564663553
B0CR3XCB81,0.5423672634871474
B0DKP53482,0.7801018774170078
B0DL93KNRY,-0.5392601770176658
B0BYMPG5KL,0.25972373305534496
B0D7937X6N,-0.520955643618273
B0DFGTKDH4,-0.3683730012375491
B07RJ14MQY,0.10714109067462126
B0CQLPRTFN,-0.16648476521483316
B0BXSMBVJF,-0.43800201063916144
B0D8TDJ1DB,-0.38636348626979555
B0BGLC9F3G,-0.5658196960677654
B0DHRSYD7V,-0.5658196960677654
B0DCNRR93M,0.017368121723186802
B0DH4D1R7R,-0.9113177639813066
B09Q9ZVXZY,-0.16760636652607047
B01BWV9A42,-0.2113488176643256
B0D9LNR55Z,-0.6106837485172578
B0D8LH632G,1.2243008607194323
B08PCFMXN4,0.4391350788008653
B0CDWGXHGC,-0.6217651694722823
B0DM8LHMNL,-0.5119379690759249
B0CV11PDWS,0.13159199925959458
B0C2QH6MNQ,-0.38636348626979555
B0D6GNS4KN,-0.47609159116878047
B0DCC3QKCR,6.069618525264615
B0D2QHF5X4,0.012971444583136588
B0CW363ZFV,0.19242765438110634
B0CTHX8WYP,-0.43566907991178777
B0DGLKLFJB,0.10714109067462126
B0B5T56H95,-0.733970164648463
B0DC742WFC,-0.5194302658349902
B0D8TCWWMK,-0.5658196960677654
B082DN7RVM,-0.09026074010314547
B0CJYH75VB,-0.25177132892131826
B0BNQ5Y8BR,-0.0723151191233485
B0CYYFJL9D,-0.5443298149444584
B08HGZGY37,0.20122100866120676
B08XYN28KT,-0.8484632264995676
B0DFPZXW3P,-0.6555478009667502
B0CQRBM82X,-0.47864884215840153
B07PNL5STG,-0.9337049261536032
B0D8TCYZGD,-0.3414994338203031
B0D8TCCP26,-0.38636348626979555
B09B11HGMS,1.8119750837553337
B0DPXMJNV7,3.332911325845577
B08778JXCT,-0.12166557681779018
B08VW9J5GV,-0.6555478009667502
B0DCJSVXB8,1.0941053805110055
B0DCBZP92Z,-0.1395663337451377
B0DJD3S5GQ,2.213149440758695
B0DPHBX2Q9,-0.31902254354310744
B0DCP4BDMM,0.4211894578210683
B0CNTNT6P8,-0.5210005076707224
B0CFTRMJHT,-0.5030100226384759
B07MTXWLRP,0.1872234242969651
B0C8SG5ND3,-0.2069072764718258
B0D4M17HS6,-0.7587351216005828
B0BJFBHBW9,0.001396519051167483
B0B427JFKT,-0.6106837485172578
B08MZP4JSG,0.19686919557360613
B09MJR5TDJ,1.0941951086159043
B0D4PMXL19,-0.08572947080574678
B0CJP4TZBD,-0.14427705925233444
B0D47HKQJM,0.04787567738884171
B0D3858PHQ,0.9102524935729853
B0D9BKY2K8,-0.3414994338203031
B071HTGC1R,-0.8693250108885816
B0CS297MLL,0.012971444583136588
B0DGXCJ5BW,-0.2966353813708107
B0DP4FG72Q,-0.4316313151913334
B0DP61TSMT,0.24173324802309856
B0DMF4QFR2,0.012971444583136588
B0D8QCWYC5,-0.2069072764718258
B0DFGG12MG,-0.39080502746229534
B0CF2PH6Z5,-0.22933930269657202
B0BD8NXHNL,-0.5642494542320331
B0DMCZGN9M,0.06227703822512882
B0968BDKF2,-0.8127514407497717
B0C3XNCQDC,-0.7262535476271503
B0DNZ2FR46,-0.5971796687299605
B0CPXX5K3D,0.775660336224508
B0DNN167DQ,0.33146135292208345
B0DFGG7DM5,-0.4087506484420923
B0D6GMV7XC,-0.47609159116878047
B09MJRW2ZM,0.9878224402581578
B0CNYJJD2T,-0.520955643618273
B0DLNM2N1D,-0.6151252897097576
B08QXG6Y6F,0.5513400739770459
B0CHBJD9QZ,-0.763221526845532
B0DJ33DQC2,0.8564156306335944
B0CMQQN97D,-0.8978136841940093
B0CN14MGVF,-0.47609159116878047
B0BN67SBXK,-0.8152189636344938
B0CLR55PGM,-0.4406041256812319
B0CYCGR52W,-0.3952465686547951
B0D54D58Q4,-0.2069072764718258
B0BFDC8S2N,-0.5896425079184457
B0CNQ974BZ,5.531249895870706
B0DPFXGKCD,-0.11717917157284093
B0CC2W7JVH,-0.4316313151913334
B0CT8S7NC8,-0.5854252869881935
B0CCYPD7MS,-0.0059611855505492155
B0DJD45FRF,1.6650901760356955
B09W25BG2T,-0.2966353813708107
B0956DPGBF,-0.7363030953758366
B0CN12K224,0.039845012000382596
B06XW8Q72D,-0.11717917157284093
B0D95Z6BJ2,-0.38636348626979555
B0CSG93BF7,-0.3145361382981582
B082MFY8SW,-0.9249115718735028
B082L1XCFC,-0.04983822884615283
B09MJSV5WB,0.64555458412098
B0CMRRKV79,-0.3671616718214128
B0C4MKYM4G,-0.766676058884143
B0D2RR7JQZ,-0.6151252897097576
B0DMP72N29,-0.9191241091075183
B0D5CWSQJD,-0.4424435518316612
B0CLL5GTDW,-0.38636348626979555
B09MJTK6HR,1.0852222981260058
B0DRC5MF1N,0.46766861615874256
B0B8ZN665H,-0.792652345252399
B0CNKHZFPN,0.2415537918133005
B0B5QJT9PK,-0.1844752502470796
B0DJL3RGDC,-0.5716968869386488
B09JKL7C8Q,2.0767178572597884
B0DCYV2B1R,0.24173324802309856
B0DJ1LK2MZ,0.5064760215275534
B0CYGJJHFW,-0.7542487163556335
B0D8Y5VQRR,0.46605351027056074
B0BNLZ6GXH,2.0587722362799914
B0DPHMDQKR,0.14114804243133644
B0DHZ44FHF,0.32701981172958366
B0D95CMS4W,-0.7542487163556335
B07HKNF367,-0.2825480689016701
B00TKALUDC,-0.8260312002748215
B0BG5Z1Q2D,-0.763221526845532
B0DJQFBMY8,-0.0723151191233485
B0DRD6HP66,-0.32050305727394074
B0CGHJDG1L,-0.5697677326833207
B0DB82T9RS,1.228742401911932
B0D3TGG2QX,-0.3414994338203031
B09688TN93,-0.8127514407497717
B0DCS7M6DQ,-0.520955643618273
B0CHP11VXC,-0.25177132892131826
B0CMGM6642,-0.4805779964137297
B0DR8D6RYQ,0.24173324802309856
B0CXHC9B82,-0.7587351216005828
B0DD9TGXLF,-0.5662234725398108
